773,Boston,2/26/12 1:00,HOWE AVE / US 50 WB,6,6B,1086,LOST PROPERTY - I RPT,7000,-42.4291435,71.64733599
774,Boston,12/9/05 9:15,12TH ST / J ST,4,4A,1204,10851(A)VC TAKE VEH W/O OWNER,2404,-42.4345579,71.53907886
775,Boston,6/7/06 8:00,2221 ROANOKE AVE,4,4A,904,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,-42.4726437,71.52559491
776,Sacramento,1/25/06 9:30,1915 I ST,3,3B,736,VANDALISM - I RPT,7000,-121.4800802,38.57818313
777,Chicago,5/5/05 18:30,7241 TAMOSHANTER WAY,3,3M,734,TOWED/STORED VEH-14602.6,7000,-41.491401,87.56382548
778,Chicago,10/4/07 2:30,CARLSON DR / MODDISON AVE,6,6C,1445,MISSING PERSON I RPT,7000,-41.5412748,87.5076709
779,Los Angeles,11/18/11 15:00,3706 POPPY HILL WAY,3,3B,766,10851 VC AUTO THEFT LOCATE,2404,-34.4434066,118.52654807
780,New York,12/18/12 16:45,5727 GILGUNN WAY,4,4C,1266,CHILD WELFARE - I RPT,7000,-40.479014,74.53881527
781,Los Angeles,11/3/05 2:30,6518 63RD ST,5,5B,1603,IMPOUNDED VEHICLE,7000,-34.5219586,118.49324791
782,Sacramento,1/26/06 8:53,26TH AVE / MARTIN LUTHER KING JR BLVD,6,6A,1081,TRAFFIC-ACCIDENT-NON INJURY,5400,-121.4647145,38.52903211
783,New York,12/1/08 8:00,4802 BANDALIN WAY,4,4B,1356,3056 PAROLE VIO - I RPT,7000,-40.4258885,74.59891162
784,Los Angeles,1/18/10 16:45,2530 TRACTION AVE,3,3M,742,459 PC  BURGLARY RESIDENCE,2204,-34.4360584,118.62130809
785,Boston,12/3/09 3:45,6130 13TH ST,5,5C,1605,MISSING PERSON,7000,-42.4941115,71.61562847
786,Sacramento,3/15/07 20:15,21ST AVE / 65TH STREET EXPY,6,6B,1131,192(C)(2)VEH MAN W/O GROSS NEG,909,-121.4275429,38.53230306
787,New York,3/11/05 18:30,2600 N ST,1,1B,421,459 PC  BURGLARY RESIDENCE,2204,-40.5076029,74.62538799
788,Boston,10/8/06 2:30,7655 MARALEE WAY,6,6A,1013,23152(A) VC DUI-ALCOHOL/DRUGS,5404,-42.4292813,71.60477176
789,New York,2/25/08 15:00,22 CAPRICE CT,3,3B,727,TRAFFIC-ACCIDENT INJURY,5400,-40.4815537,74.57904372
790,New York,3/25/05 1:00,1017 RIVERA DR,3,3A,724,20002(A) HIT/RUN,5401,-40.4647218,74.54718283
791,Sacramento,1/26/06 20:30,TRUXEL RD / NATOMAS BLVD,1,1A,145,459 PC  BURGLARY VEHICLE,2299,-121.5120524,38.65599922
792,Chicago,5/4/07 8:00,24 SANTIAGO AVE,3,3A,735,647(B) PC   PROSTITUTION,4004,-41.4546092,87.61038295
793,New York,11/10/11 2:30,HOWE AVE / COLLEGE TOWN DR,4,4B,1356,594(B)(2)(A) VANDALISM/ -$400,2999,-40.4203339,74.51342719
794,Boston,9/5/09 13:30,ALHAMBRA BLVD / GRANADA WAY,6,6C,1152,20002(A) HIT/RUN,5401,-42.5088422,71.67667622
795,Boston,8/10/09 3:45,11 ALCANON CT,4,4A,908,10851(A)VC TAKE VEH W/O OWNER,2404,-42.409083,71.51055016
796,Boston,11/12/07 11:00,1400 GRAND AVE,2,2C,611,484G(B) PC ACCESS CARD FRAUD,2605,-42.4196575,71.47581524
797,Los Angeles,12/11/07 13:30,4TH ST / J ST,3,3C,811,242 PC  BATTERY CIVILIAN,1313,-34.5155442,118.52716098
798,New York,11/12/08 2:30,398 FLORIN RD,2,2B,541,459 PC  BURGLARY VEHICLE,2299,-40.4451097,74.53544489
799,Boston,6/12/08 8:00,29TH ST / S ST,3,3C,899,LOST PROPERTY - I RPT,7000,-42.4438874,71.52496323
800,Chicago,1/1/11 8:00,2252 ARLISS WAY,6,6A,1014,459 PC  BURGLARY RESIDENCE,2204,-41.5321299,87.64304161
801,Los Angeles,5/3/06 1:00,23 HOOPA CT,4,4A,937,243(D) PC BATT/CIVILIAN W/INJ,1315,-34.4233403,118.50770592
802,Boston,10/25/10 0:00,GRAND AVE / BALSAM ST,3,3B,726,10851(A)VC TAKE VEH W/O OWNER,2404,-42.5212433,71.49466185
803,Chicago,11/12/07 2:30,7554 24TH ST,1,1A,116,459 PC  BURGLARY RESIDENCE,2204,-41.4808279,87.62974422
804,New York,3/10/05 20:15,WATT AVE / AUBURN BLVD,5,5A,1392,SUSP PERS-NO CRIME - I RPT,7000,-40.430088,74.44865752
805,New York,8/20/08 8:00,S WATT AVE / FRUITRIDGE RD,1,1A,130,NON INJ HR/MAIL OUT REPORT,7000,-40.5093788,74.62825953
806,Boston,2/7/10 16:45,1901 ARDEN WAY,4,4A,925,459 PC  BURGLARY VEHICLE,2299,-42.4674364,71.55451604
807,New York,3/10/09 2:30,2341 CAMBRIDGE ST,4,4C,1294,10851(A)VC TAKE VEH W/O OWNER,2404,-40.4101581,74.51154968
808,Sacramento,5/25/09 9:15,FAIRFIELD ST / ELEANOR AVE,2,2B,552,11377(A)HS POSS AMPHETAMINES,3572,-121.4523173,38.61670153
809,Sacramento,1/7/06 14:45,4100 NORTHGATE BLVD,1,1C,309,459 PC  BURGLARY VEHICLE,2299,-121.4745819,38.64316291
810,Los Angeles,4/2/10 15:00,2505 RIVERSIDE BLVD,2,2A,508,MISSING PERSON,7000,-34.4960849,118.52607558
811,New York,8/15/12 3:45,320 COMMERCE CIR,3,3M,744,10855 VC LSE/RENT NOT RETURNED,2404,-40.4592505,74.55906655
812,Sacramento,1/22/06 18:00,3441 32ND ST,6,6A,1041,484 PC  PETTY THEFT/ OUTSIDE,2309,-121.4731603,38.54322621
813,Chicago,6/10/12 3:45,10TH ST / K ST,6,6C,1133,TOWED/STORED VEHICLE,7000,-41.4385127,87.61677548
814,Chicago,12/3/07 15:00,7298 AMHERST ST,2,2C,618,TOWED/STORED VEHICLE,7000,-41.4906793,87.57772224
815,New York,4/9/12 16:45,1800 L ST,4,4C,1286,TRAFFIC-ACCIDENT-NON INJURY,5400,-40.4578571,74.63980996
816,Sacramento,11/20/05 8:00,6121 BAMFORD DR,5,5C,1623,459 PC  BURGLARY RESIDENCE,2204,-121.4308075,38.47143596
817,Sacramento,1/5/07 9:15,7000 FRANKLIN BLVD,5,5B,1359,TOWED/STORED VEH-14602.6,7000,-121.4627597,38.49940254
818,Sacramento,1/27/06 17:28,354 FLORIN RD,4,4C,1259,647(F) PC DIP - DISORDERLY,5311,-121.5423774,38.50901528
819,Sacramento,1/26/06 14:46,3621 MARYSVILLE BLVD,2,2A,515,TOWED/STORED VEH-14602.6,7000,-121.4306582,38.63393225
820,Chicago,7/11/07 20:15,4607 11TH AVE,1,1C,419,484J PC PUBLISH CARD INFO,2605,-41.505882,87.56307815
821,Chicago,4/7/12 15:00,555 CAPITOL MALL,1,1B,421,484 PETTY THEFT/LICENSE PLATE,2399,-41.4638829,87.48616681
822,Chicago,1/11/08 15:00,5655 11TH AVE,2,2A,515,459 PC  BURGLARY RESIDENCE,2204,-41.4412574,87.61982027
823,Sacramento,1/3/06 8:55,5TH ST / J ST,3,3M,732,TOWED/STORED VEH-14602.6,7000,-121.5000936,38.58207989
824,Chicago,5/7/12 20:15,6205 RIVERSIDE BLVD,2,2B,531,603  FORCED ENTRY/PROP DAMAGE,2999,-41.4840508,87.57138272
825,Boston,1/15/12 8:00,750 REGATTA DR,5,5C,1607,POSSIBLE STOLEN PROPERTY-I RPT,7000,-42.4827635,71.63121921
826,New York,12/11/08 3:45,819 SAN JUAN RD,1,1C,309,10851(A)VC TAKE VEH W/O OWNER,2404,-40.4206325,74.52744677
827,Sacramento,1/22/06 2:52,39TH ST / C ST,3,3C,801,CASUALTY REPORT,7000,-121.4545409,38.57950174
828,New York,7/1/07 16:45,3301 FONG RANCH RD,2,2C,613,459 PC  BURGLARY RESIDENCE,2204,-40.4409821,74.4643132
829,Chicago,9/6/10 11:00,7TH ST / J ST,6,6C,1142,148(A)(1)PC RESIST PEACE OFFCR,4801,-41.4763166,87.54049185
830,New York,8/26/12 20:15,G ST / 16TH ST,6,6A,1015,11377(A)HS POSS AMPHETAMINES,3572,-40.4549812,74.4875421
831,Boston,7/12/06 15:00,2600 STOCKTON BLVD,3,3M,745,487(A) GRAND THEFT-CLOUT-UNLOC,2305,-42.4584554,71.48227523
832,Los Angeles,10/25/11 2:30,1011 DEL PASO BLVD,6,6C,1141,11350(A)HS POSS CNTRL SUBST,3532,-34.4271656,118.47650897
833,Boston,10/11/07 1:00,3099 MILL OAK WAY,5,5B,1602,484 PETTY THEFT-SHOPLIFT,2303,-42.5093788,71.62825953
834,Los Angeles,12/15/09 20:15,1610 ARDEN WAY,6,6C,1441,10851(A)VC TAKE VEH W/O OWNER,2404,-34.4284714,118.59971248
835,Sacramento,1/31/06 13:00,3929 NATOMA WAY,2,2A,506,484 PC  PETTY THEFT/ OUTSIDE,2309,-121.422466,38.63956757
836,Chicago,9/15/07 2:30,5145 MACK RD,6,6B,1421,10851(A)VC TAKE VEH W/O OWNER,2404,-41.4392007,87.66146903
837,New York,2/15/10 3:45,34TH AVE / 59TH ST,1,1B,421,594(B)(2)(A) VANDALISM/ -$400,2999,-40.4372729,74.46388056
838,New York,2/8/10 8:00,1656 LOS ROBLES BLVD,2,2B,564,MISSING PERSON,7000,-40.4244182,74.61199425
839,New York,1/25/08 13:30,480 LITTLE RIVER WAY,2,2B,553,9.04.050 A DRINKING IN PUBLIC,7399,-40.4393403,74.6361631
840,Sacramento,6/11/06 8:00,FRANKLIN BLVD / 26TH AVE,4,4B,969,TOWED/STORED VEH-14602.6,7000,-121.4727965,38.52904451
841,Sacramento,4/3/08 13:30,5431 FOLSOM BLVD,3,3C,846,484 PC  PETTY THEFT/ OUTSIDE,2309,-121.4394758,38.55927178
842,Los Angeles,1/12/05 15:00,2829 FLORIN RD,4,4C,1251,10851 VC AUTO THEFT LOCATE,2404,-34.42747,118.60154457
843,Los Angeles,2/12/12 9:15,WATT AVE / US 50 EB,6,6B,1086,TOWED/STORED VEH-14602.6,7000,-34.4653678,118.55196925
844,Los Angeles,7/25/10 1:00,3637 CYPRESS ST,3,3B,788,TOWED/STORED VEH-14602.6,7000,-34.4886957,118.5235828
845,Los Angeles,8/20/10 8:00,151 GLOBE AVE,4,4A,908,594(B)(1)PC  VANDALISM +$400,2999,-34.4254625,118.54146972
846,Los Angeles,4/18/09 15:00,2250 68TH AVE,2,2B,531,MISSING PERSON,7000,-34.4415705,118.61111988
847,Sacramento,1/28/06 19:57,7301 29TH ST,5,5A,1365,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,-121.4725547,38.49364271
848,Los Angeles,5/20/06 9:15,5351 47TH AVE,4,4A,909,TOWED/STORED VEH-14602.6,7000,-34.44024,118.63259773
849,Chicago,1/1/05 3:45,4280 DEER HILL DR,5,5C,1651,FOUND PROPERTY - I RPT,7000,-41.4252477,87.60027317
850,Los Angeles,2/25/12 20:15,5955 LAGUNA RANCH CIR,2,2B,526,TRAFFIC-ACCIDENT-NON INJURY,5400,-34.4549025,118.6026847
851,New York,3/20/07 20:15,1209 21ST ST,6,6A,1015,11350(A)HS POSS CNTRL SUBST,3532,-40.533926,74.60503971
852,Los Angeles,6/18/09 13:30,5095 STOCKTON BLVD,2,2B,542,MISSING PERSON,7000,-34.5119979,118.65731154
853,Los Angeles,2/18/08 11:00,5210 FRANKLIN BLVD,3,3M,734,10851(A)VC TAKE VEH W/O OWNER,2404,-34.4211625,118.61512488
854,New York,8/15/11 11:00,1820 FRIENZA AVE,6,6C,1441,459 PC  BURGLARY RESIDENCE,2204,-40.435864,74.5105054
855,New York,7/4/05 18:30,805 15TH ST,6,2B,1081,TRAFFIC-ACCIDENT INJURY,5400,-40.4392101,74.55080199
856,New York,7/18/08 16:45,11TH ST / F ST,2,2B,542,594(B)(2)(A) VANDALISM/ -$400,2999,-40.4095681,74.52542198
857,Boston,6/12/12 15:00,L ST / 19TH ST,1,1C,405,242 PC  BATTERY CIVILIAN,1313,-42.4069516,71.556361
858,Los Angeles,7/10/09 0:00,873 FLORIN RD,6,6C,1111,459 PC  BURGLARY VEHICLE,2299,-34.4266405,118.50842529
859,Chicago,11/10/05 1:00,7TH ST / K ST,2,2A,501,MISSING PERSON,7000,-41.4853853,87.58033768
860,Boston,8/4/06 3:45,1601 ARDEN WAY,4,4C,1282,594(B)(2)(A) VANDALISM/ -$400,2999,-42.4513773,71.46594742
861,New York,2/5/06 1:00,1011 22ND ST,6,6B,1403,10851(A)VC TAKE VEH W/O OWNER,2404,-40.4733278,74.57122734
862,Los Angeles,3/1/08 1:00,FREEPORT BLVD / 15TH AVE,3,3A,763,2800.2(A) VC EVADING/RECKLESS,5499,-34.4235653,118.61186919
863,New York,4/10/06 11:00,4100 BLACK TAIL DR,6,6C,1121,10851(A)VC TAKE VEH W/O OWNER,2404,-40.4753422,74.5393973
864,Los Angeles,4/1/06 0:00,627 CLAIRE AVE,5,5C,1607,TOWED/STORED VEH-14602.6,7000,-34.4222989,118.52412152
865,New York,11/3/05 1:00,BROADWAY / STOCKTON BLVD,1,1A,130,10851(A)VC TAKE VEH W/O OWNER,2404,-40.4954943,74.61013165
866,Los Angeles,1/25/11 9:15,S WATT AVE / 43RD AVE,2,2C,618,537(A)(1) DEFRAUD INKEEP/-$400,2399,-34.4874147,118.56276169
867,Sacramento,1/23/06 9:43,MEADOWVIEW RD / NIXOS WAY,5,5B,1614,TRAFFIC-ACCIDENT-NON INJURY,5400,-121.4630104,38.48093723
868,Boston,11/26/08 0:00,2525 K ST,6,6C,1146,1203.2 PC VIOLATION OF PROBATI,5012,-42.4847037,71.49502927
869,New York,6/7/05 16:45,16TH ST / CAPITOL AVE,3,3A,775,647(F) PC PUB INTOX-DETOX ONLY,5311,-40.4262914,74.61319803
870,Los Angeles,9/3/11 0:00,6915 27TH ST,2,2A,515,529 PC FALSE PERSONATION,2604,-34.4750103,118.57834697
871,New York,5/20/10 18:30,1901 ARDEN WAY,3,3M,742,484 PETTY THEFT-SHOPLIFT,2303,-40.4347565,74.4702938
872,Los Angeles,8/7/11 18:30,6460 ROMACK CIR,3,3M,732,NARCOTICS SUSP/EVID/ACT- I RPT,7000,-34.4324958,118.45896393
873,Sacramento,1/1/06 22:00,1422 BREWERTON DR,1,1B,435,10851(A)VC TAKE VEH W/O OWNER,2404,-121.4924786,38.61589867
874,Chicago,1/11/06 18:30,6800 FOLSOM BLVD,1,1B,422,647(B) PC   PROSTITUTION,4004,-41.5071286,87.49297696
875,New York,5/10/12 9:15,ALCOTT DR / 25TH AVE,2,2C,611,TRAFFIC-ACCIDENT INJURY,5400,-40.5277369,74.66719342
876,Boston,4/2/12 8:00,3315 NORTHGATE BLVD,5,5A,1364,1708 US   THEFT OF MAIL,2310,-42.3815598,71.63862878
877,Los Angeles,4/1/08 3:45,8387 FOLSOM BLVD,1,1B,435,594(B)(1)PC  VANDALISM +$400,2999,-34.4807127,118.61576139
878,New York,10/5/12 2:30,21ST ST / MEADOWVIEW RD,6,6B,1421,211 PC  ROBBERY UNSPECIFIED,1299,-40.4303283,74.63228581
879,Boston,6/2/07 16:45,1814 19TH ST,1,1B,444,484 PC   PETTY THEFT/INSIDE,2308,-42.4499413,71.60938057
880,Sacramento,1/8/06 15:30,FIREHOUSE ALY / K ST,3,3M,741,459 PC  BURGLARY VEHICLE,2299,-121.5052701,38.58221746
881,Boston,4/4/06 0:00,5652 61ST ST,4,4B,958,247(B) PC SHOOT UNOCC BLDG/VEH,5213,-42.4619674,71.49603233
882,Chicago,7/15/12 8:00,7500 HOSPITAL DR,1,1A,306,TOWED/STORED VEHICLE,7000,-41.4242543,87.5976184
883,New York,10/5/12 8:00,L ST / ALHAMBRA BLVD,3,3C,846,TOWED/STORED VEH-14602.6,7000,-40.4369555,74.61364029
884,Chicago,3/10/11 0:00,8174 ELDER CREEK RD,4,5A,1356,242 PC  BATTERY CIVILIAN,1313,-41.4952127,87.65733301
885,New York,1/9/05 8:00,8476 W STOCKTON BLVD,5,5A,1504,SUSP PERS-NO CRIME - I RPT,7000,-40.4316473,74.51690753
886,Sacramento,1/12/06 11:39,5605 MACK RD,5,5C,1606,475(C) PASS FORGED NOTE,2506,-121.4348784,38.47431447
887,New York,9/2/06 3:45,FOLSOM BLVD / 64TH ST,1,1B,410,243(E)1 BATTERY NONCOHAB SPOUS,1315,-40.4303283,74.63228581
888,Chicago,2/26/05 20:15,2156 CANTALIER ST,1,1C,309,TOWED/STORED VEHICLE,7000,-41.5180813,87.60753682
889,New York,12/5/12 16:45,2217 MIDDLEBERRY RD,5,5C,1607,459 PC  BURGLARY VEHICLE,2299,-40.4902264,74.58432423
890,Sacramento,1/11/06 18:30,1850 CLUB CENTER DR,1,1A,128,594(B)(2)(A) VANDALISM/ -$400,2999,-121.5016816,38.6697424
891,Chicago,4/11/11 13:30,LA ROSA RD / TAFT ST,4,4A,928,TRAFFIC-ACCIDENT INJURY,5400,-41.4170895,87.46689445
892,New York,7/5/09 11:00,2733 BRANCH ST,1,1C,426,NON INJ HR/MAIL OUT REPORT,7000,-40.5537592,74.50798335
893,Sacramento,1/13/06 11:30,808 WARNER ST,4,4A,903,459 PC  BURGLARY RESIDENCE,2204,-121.5034231,38.56361407
894,New York,1/3/10 2:30,3639 4TH AVE,5,5B,1603,10851(A)VC TAKE VEH W/O OWNER,2404,-40.46994,74.47826995
895,Chicago,4/18/10 20:15,5518 SAGPOND WAY,2,2B,543,594.3(A)VANDAL/PLACE OF WORSHI,2999,-41.4611955,87.62428352
896,Chicago,4/26/10 15:00,2180 47TH AVE,5,5C,1637,626.10(A) PC POSS WPN SCHL ZN,5212,-41.4814732,87.59444259
897,Chicago,4/10/11 3:45,6145 CALVINE RD,5,2B,1644,NARCOTICS SUSP/EVID/ACT- I RPT,7000,-41.4483057,87.61496628
898,Chicago,2/8/10 20:15,2308 P ST,2,2B,526,484 PETTY THEFT-SHOPLIFT,2303,-41.465437,87.56326638
899,New York,9/9/06 16:45,4049 FAWN CIR,3,3A,763,496(A) RECEIVE STOLEN PROPERTY,2803,-40.4906436,74.57929276
900,Boston,2/25/11 13:30,7767 LA RIVIERA DR,3,3B,766,484 PC   PETTY THEFT/INSIDE,2308,-42.4037764,71.55048482
901,Chicago,11/25/05 0:00,FRUITRIDGE RD / HWY 99 NB,5,5B,1603,459 PC  BURGLARY VEHICLE,2299,-41.3815598,87.63862878
902,Boston,5/5/11 11:00,3517 PIKE AVE,2,2A,223,11377(A)HS POSS CNTRL SUBST,3599,-42.4399954,71.64145221
903,Sacramento,4/18/09 3:45,5149 CABOT CIR,6,6C,1153,10851(A)VC TAKE VEH W/O OWNER,2404,-121.4120905,38.52855972
904,New York,2/5/09 2:30,2900 R ST,1,1A,144,TOWED/STORED VEHICLE,7000,-40.5230491,74.62973626
905,Boston,3/7/10 1:00,6145 CALVINE RD,4,4A,965,484 PC   PETTY THEFT/INSIDE,2308,-42.4352432,71.53951607
906,Los Angeles,12/3/10 9:15,1753 41ST ST,6,6A,1012,10851(A)VC TAKE VEH W/O OWNER,2404,-34.4599909,118.54718282
907,Los Angeles,6/9/08 2:30,2419 DEL PASO BLVD,2,2A,513,459 PC  BURGLARY RESIDENCE,2204,-34.4863638,118.62906044
908,Sacramento,1/28/06 1:15,7679 CANOVA WAY,5,5C,1605,10851(A)VC TAKE VEH W/O OWNER,2404,-121.4341919,38.47895451
909,Los Angeles,2/4/12 20:15,6525 VALLEY HI DR,2,2A,505,TRAFFIC-ACCIDENT INJURY,5400,-34.4708286,118.493179
910,Los Angeles,5/27/11 13:30,3309 BOZEMAN ST,6,6C,1445,TOWED/STORED VEHICLE,7000,-34.4189709,118.47433721
911,New York,2/8/05 8:00,3724 47TH ST,6,6B,1086,10851(A)VC TAKE VEH W/O OWNER,2404,-40.5074956,74.56845333
912,Boston,4/1/11 2:30,2801 L ST,4,4C,1297,10851(A)VC TAKE VEH W/O OWNER,2404,-42.4738655,71.56803077
913,New York,10/26/06 2:30,GROVE AVE / ELEANOR AVE,3,3M,732,THREATS - I RPT,7000,-40.4705253,74.53362535
914,Sacramento,1/1/06 20:00,1701 13TH ST,3,3A,765,TELEPEST -I RPT,7000,-121.4924504,38.57117547
915,Boston,10/6/06 1:00,1701 SUTTERVILLE RD,3,3B,728,TOWED/STORED VEH-14602.6,7000,-42.4503108,71.47429277
916,New York,2/4/11 3:45,GROVE AVE / NORWOOD BYP,5,5C,1651,10851 VC AUTO THEFT LOCATE,2404,-40.4318134,74.52545649
917,Sacramento,1/31/06 7:30,3283 8TH AVE,6,6A,1031,459 PC  BURGLARY RESIDENCE,2204,-121.4718637,38.54503537
918,Boston,7/9/07 18:30,1689 ARDEN WAY,3,3A,774,211 PC  ROBBERY-BANK,1211,-42.5014052,71.52655721
919,New York,5/4/05 20:15,FRANKLIN BLVD / 21ST AVE,4,4C,1289,10851(A)VC TAKE VEH W/O OWNER,2404,-40.4127165,74.44227407
920,Los Angeles,2/18/12 18:30,5949 LAKE CREST WAY,4,4C,1331,20002(A) HIT/RUN,5401,-34.5164382,118.47620565
921,Sacramento,6/20/07 18:30,5309 DEL RIO RD,4,4A,1208,1708 US   THEFT OF MAIL,2310,-121.5076416,38.52702876
922,Chicago,11/7/09 18:30,SELMA ST / DIXIEANNE AVE,3,3A,776,LOST PROPERTY - I RPT,7000,-41.4920604,87.52475641
923,New York,8/12/07 20:15,3161 L ST,6,6A,1041,459 PC  BURGLARY RESIDENCE,2204,-40.4192296,74.57227839
924,New York,2/5/08 11:00,7767 LA RIVIERA DR,6,6B,1018,CASUALTY REPORT,7000,-40.4854695,74.56623766
925,Boston,3/7/05 16:45,POTOMAC AVE / NATOMA ST,4,4A,926,TOWED/STORED VEH-14602.6,7000,-42.5346969,71.50298477
926,Sacramento,1/12/06 2:00,1240 47TH AVE,4,4C,1257,459 PC  BURGLARY VEHICLE,2299,-121.5128703,38.51023478
927,Sacramento,1/18/06 8:00,FRUITRIDGE RD / FRANKLIN BLVD,4,4B,969,FOUND PROPERTY - I RPT,7000,-121.4717471,38.52488785
928,Chicago,6/6/08 13:30,4561 78TH ST,3,3B,768,484 PC  PETTY THEFT/ OUTSIDE,2309,-41.4808935,87.50921424
929,Chicago,11/2/12 8:00,1112 C ST,1,1C,107,10851(A)VC TAKE VEH W/O OWNER,2404,-41.5346969,87.50298477
930,Los Angeles,10/12/11 11:00,VALLEJO WAY / 5TH ST,6,6A,1013,11364 HS POSS DRUG PARAPH,3599,-34.4512387,118.47990166
931,Los Angeles,6/11/06 3:45,2250 68TH AVE,2,2A,203,459 PC  BURGLARY VEHICLE,2299,-34.4892123,118.58376783
932,Sacramento,1/10/06 8:43,2415 E ST,3,3B,717,ACCIDENTAL FIRES/ARSON -I RPT,7000,-121.4714654,38.58088731
933,Chicago,7/10/08 13:30,5630 FRANKLIN BLVD,2,2C,626,12.52.030 SCC UNLAWFUL CAMPING,7399,-41.4147524,87.55564283
934,Chicago,7/3/11 3:45,COLFAX ST / DEL PASO BLVD,3,3C,861,10851(A)VC TAKE VEH W/O OWNER,2404,-41.5161468,87.65847399
935,Chicago,4/25/11 9:15,26TH ST / 2ND AVE,3,3C,1101,459 PC  BURGLARY RESIDENCE,2204,-41.4722254,87.48005429
936,Los Angeles,12/6/09 3:45,401 I ST,6,6C,1406,484J PC PUBLISH CARD INFO,2605,-34.4915244,118.57449124
937,Chicago,4/12/07 9:15,DUCKHORN DR / GREAT EGRET WAY,2,2B,542,TOWED/STORED VEH-14602.6,7000,-41.4654193,87.48160193
938,Boston,12/12/07 9:15,4400 TRUXEL RD,5,5A,1503,10851(A)VC TAKE VEH W/O OWNER,2404,-42.5181204,71.48782523
939,Los Angeles,7/11/10 8:00,15 MORNING DOVE CIR,2,2B,552,459 PC  BURGLARY VEHICLE,2299,-34.4931565,118.61112645
940,New York,9/1/08 8:00,1435 RIVER PARK DR,6,6A,1015,647(B) PC   PROSTITUTION,4004,-40.4755526,74.61354414
941,Chicago,10/25/10 3:45,5889 STOCKTON BLVD,3,3A,707,594(B)(1)PC  VANDALISM +$400,2999,-41.4097872,87.57248051
942,Sacramento,9/27/07 18:30,1201 FRONT ST,3,3M,751,594(B)(2)(A) VANDALISM/ -$400,2999,-121.5060865,38.58102646
943,Boston,5/18/05 20:15,4800 WESTLAKE PKWY,5,5B,1621,459 PC  BURGLARY VEHICLE,2299,-42.4795434,71.56546427
944,New York,2/3/08 2:30,3 BIXBY CT,3,3B,788,MISSING PERSON,7000,-40.4278339,74.55443686
945,Chicago,3/2/07 15:00,1214 MCCARTHY CT,1,1C,405,10851 VC AUTO THEFT LOCATE,2404,-41.4960849,87.52607558
946,Los Angeles,9/15/05 15:00,7688 20TH AVE,1,1A,123,MISSING PERSON,7000,-34.4461937,118.61112011
947,Sacramento,1/31/06 14:20,2341 CAMBRIDGE ST,2,2C,603,TOWED/STORED VEHICLE,7000,-121.4499784,38.60819724
948,Boston,5/25/09 3:45,J ST / 12TH ST,3,3M,744,484 PETTY THEFT/LICENSE PLATE,2399,-42.4848294,71.57642774
949,Chicago,10/18/10 18:30,29TH ST / CAPITOL AVE,5,5A,1364,211 PC ROBBERY-PURSE SNATCH,1210,-41.4621619,87.62518044
950,Boston,9/11/05 1:00,1071 35TH AVE,4,4A,908,475(A)PC POSS FORGED CHK/NOTE,2506,-42.4170895,71.46689445
951,Boston,10/2/10 3:45,7825 GRANDSTAFF DR,3,3M,744,20002(A) HIT/RUN,5401,-42.496949,71.59839361
952,Sacramento,1/1/06 4:00,4128 NORWOOD AVE,2,2A,233,245(A)(2) AWDW/FIREARM/CIVILIA,1315,-121.4563115,38.6432324
953,Chicago,9/1/06 8:00,5989 SAWYER CIR,4,4B,1326,TOWED/STORED VEHICLE,7000,-41.4952127,87.65733301
954,New York,7/7/10 16:45,480 FORD RD,4,4C,1296,10851(A)VC TAKE VEH W/O OWNER,2404,-40.4370014,74.55197203
955,Boston,1/9/05 16:45,32ND ST / 19TH AVE,1,1B,421,459 PC  BURGLARY VEHICLE,2299,-42.4383522,71.51585289
956,New York,10/26/12 11:00,RIVERSIDE BLVD / FLORIN RD,4,4B,958,VANDALISM - I RPT,7000,-40.4940089,74.62514818
957,New York,4/26/08 8:00,1689 ARDEN WAY,2,2B,546,HIT AND RUN /SUSPECTS- I RPT,7000,-40.5024975,74.55692374
958,New York,12/25/06 8:00,POWER INN RD / CAPISTRANO WAY,6,6C,1445,459 PC  BURGLARY VEHICLE,2299,-40.4330944,74.56354361
959,New York,5/4/12 20:15,COSUMNES RIVER BLVD / BRUCEVILLE RD,3,3M,746,23152(A) VC DUI-ALCOHOL/DRUGS,5404,-40.4910186,74.56987859
960,Sacramento,1/29/06 21:00,838 RANCHO ROBLE WAY,1,1C,405,10851(A)VC TAKE VEH W/O OWNER,2404,-121.4828059,38.63020065
961,Boston,8/6/09 11:00,801 SAN JUAN RD,2,2A,505,TOWED/STORED VEH-14602.6,7000,-42.5012199,71.62713181
962,Los Angeles,3/27/11 1:00,JACINTO AVE / SEAFORD DR,5,5C,1606,TOWED/STORED VEH-14602.6,7000,-34.5046032,118.58203886
963,Boston,11/9/10 0:00,3424 FOLSOM BLVD,3,3M,742,TOWED/STORED VEH-14602.6,7000,-42.5359129,71.68098352
964,Los Angeles,11/20/05 15:00,FRANKLIN BLVD / FRUITRIDGE RD,6,6B,1018,THREATS - I RPT,7000,-34.4658695,118.60219485
965,Chicago,8/3/09 11:00,6294 FENNWOOD CT,2,2B,527,10851(A)VC TAKE VEH W/O OWNER,2404,-41.4953461,87.53218208
